Chronon Stage,System Depth,dt,Time | Depth Differential,Sommerfeld's Constant,McElveen's EQ,"Information Creation/ ""Distance to Event Horizon"" Rceh [Glyr]",Entropic Error Rate,pi(n),2(pi)*(EQ),,(C*pi)*(B/C),,,,,,2pi(n)+((Cpi*C/2)+2pi),,CAM Equation,x/lnx,difference u-v,t/u,li(x),g^-1,,
3337,3338,4,0.001198322349,0.0002995805872,834.5,14.83995985,0.06738562707,10486.63628,5243.318139,72.41075983,10486.63628,,,10486.63628,5243.318139,,21004.68848,,205.7176135,411.4319864,205.7143728,0.5000039383,0.4930281442,0.06738562707,0,1
3338,3339,12,0.003593890386,0.0002994908655,278.25,13.74194663,0.07276989403,10489.77787,1748.296312,41.8126334,10489.77787,,,10489.77787,1748.296312,,21212.0336,,68.59486795,411.5400494,342.9451814,0.1666784753,1.479029827,0.07276989403,0,1
3339,3340,12,0.003592814371,0.0002994011976,278.3333333,13.74254552,0.07276672276,10492.91946,1748.81991,41.81889418,10492.91946,,,10492.91946,1748.81991,,21218.31678,,68.61287661,411.648109,343.0352324,0.1666784691,1.478975242,0.07276672276,0,1
3340,3341,4,0.001197246333,0.0002993115834,835.25,14.84175652,0.06737746967,10496.06106,5248.030528,72.44329181,10496.06106,,,10496.06106,5248.030528,,21023.53804,,205.8797016,411.7561651,205.8764635,0.5000039321,0.492973559,0.06737746967,0,1
3341,3342,8,0.002393776182,0.0002992220227,417.75,14.14920788,0.07067533453,10499.20265,2624.800662,51.23280845,10499.20265,,,10499.20265,2624.800662,,21105.21945,,102.9692918,411.8642179,308.8949261,0.2500078601,0.985910755,0.07067533453,0,1
3342,3343,2,0.0005982650314,0.0002991325157,1671.5,15.53610059,0.06436621558,10502.34424,10502.34424,102.4809457,10502.34424,,,10502.34424,10502.34424,,21017.25485,,411.9730763,411.9722672,-0.000809115639,1.000001964,0.2464686014,0.06436621558,0,1
3343,3344,20,0.005980861244,0.0002990430622,167.2,13.23411367,0.07556229488,10505.48583,1050.548583,32.41216721,10505.48583,,,10505.48583,1050.548583,,21645.57338,,41.21612003,412.0803131,370.8641931,0.100019629,2.464595174,0.07556229488,0,1
3344,3345,8,0.002391629297,0.0002989536622,418.125,14.1510024,0.070666372,10508.62743,2627.156857,51.25579827,10508.62743,,,10508.62743,2627.156857,,21124.069,,103.0503236,412.1883556,309.1380319,0.2500078477,0.9858017473,0.070666372,0,1
3345,3346,8,0.002390914525,0.0002988643156,418.25,14.15160022,0.07066338678,10511.76902,2627.942255,51.26345925,10511.76902,,,10511.76902,2627.942255,,21130.35219,,103.0773326,412.2963946,309.2190621,0.2500078436,0.9857654384,0.07066338678,0,1
3346,3347,2,0.0005975500448,0.0002987750224,1673.5,15.53849222,0.06435630856,10514.91061,10514.91061,102.5422382,10514.91061,,,10514.91061,10514.91061,,21042.38759,,412.4052385,412.4044303,-0.0008082677559,1.00000196,0.2464322858,0.06435630856,0,1
3347,3348,24,0.007168458781,0.0002986857826,139.5,13.05418303,0.07660379799,10518.0522,876.5043504,29.60581616,10518.0522,,,10518.0522,876.5043504,,21947.16628,,34.38573467,412.5124625,378.1267278,0.08335683839,2.957078584,0.07660379799,0,1
3348,3349,4,0.001194386384,0.000298596596,837.25,14.84653978,0.06735576198,10521.1938,5260.596898,72.52997241,10521.1938,,,10521.1938,5260.596898,,21073.80352,,206.3118613,412.6204913,206.30863,0.5000039157,0.4928282965,0.06735576198,0,1
3349,3350,12,0.003582089552,0.0002985074627,279.1666667,13.7485246,0.07273507733,10524.33539,1754.055898,41.88145053,10524.33539,,,10524.33539,1754.055898,,21281.14864,,68.79293184,412.7285167,343.9355848,0.1666784074,1.478430507,0.07273507733,0,1
3350,3351,4,0.00119367353,0.0002984183826,837.75,14.84773381,0.06735034535,10527.47698,5263.738491,72.55162638,10527.47698,,,10527.47698,5263.738491,,21086.36989,,206.4198842,412.8365386,206.4166545,0.5000039116,0.4927920485,0.06735034535,0,1
3351,3352,8,0.002386634845,0.0002983293556,419,14.15518338,0.07064549946,10530.61857,2632.654644,51.30940112,10530.61857,,,10530.61857,2632.654644,,21168.0513,,103.2393681,412.9445572,309.7051891,0.250007819,0.9855478692,0.07064549946,0,1
3352,3353,4,0.001192961527,0.0002982403817,838.25,14.84892713,0.06734493281,10533.76017,5266.880084,72.57327389,10533.76017,,,10533.76017,5266.880084,,21098.93626,,206.5279002,413.0525723,206.5246722,0.5000039075,0.4927558274,0.06734493281,0,1
3353,3354,16,0.004770423375,0.0002981514609,209.625,13.46322916,0.07427638555,10536.90176,1317.11272,36.29204761,10536.90176,,,10536.90176,1317.11272,,21482.21057,,51.65152716,413.1605841,361.5090569,0.1250156214,1.970950908,0.07427638555,0,1
3354,3355,8,0.002384500745,0.0002980625931,419.375,14.15697256,0.0706365712,10540.04335,2635.010838,51.33235664,10540.04335,,,10540.04335,2635.010838,,21186.90086,,103.3203744,413.2685924,309.948218,0.2500078068,0.9854392665,0.0706365712,0,1
3355,3356,6,0.00178784267,0.0002979737783,559.3333333,14.44525067,0.06922690531,10543.18495,3514.394982,59.2823328,10543.18495,,,10543.18495,3514.394982,,21149.20174,,137.7946182,413.3765973,275.5819791,0.3333391854,0.7390523194,0.06922690531,0,1
3356,3357,6,0.001787310098,0.0002978850164,559.5,14.44584652,0.06922404985,10546.32654,3515.442179,59.29116443,10546.32654,,,10546.32654,3515.442179,,21155.48493,,137.8306181,413.4845988,275.6539807,0.3333391823,0.7390251989,0.06922404985,0,1
3357,3358,8,0.002382370459,0.0002977963073,419.75,14.15876013,0.07062765317,10549.46813,2637.367033,51.35530189,10549.46813,,,10549.46813,2637.367033,,21205.75041,,103.401373,413.5925969,310.1912239,0.2500077945,0.9853307848,0.07062765317,0,1
3358,3359,2,0.0005954153022,0.0002977076511,1679.5,15.54565,0.0643266766,10552.60972,10552.60972,102.7258961,10552.60972,,,10552.60972,10552.60972,,21117.78582,,413.7013973,413.7005916,-0.0008057353808,1.000001948,0.2463236628,0.0643266766,0,1
3359,3360,48,0.01428571429,0.0002976190476,70,12.3681915,0.08085256445,10555.75132,439.8229715,20.97195679,10555.75132,,,10555.75132,439.8229715,,24736.90055,,17.26135256,413.8085829,396.5472303,0.04171337492,5.911551184,0.08085256445,0,1
3360,3361,2,0.0005950609938,0.0002975304969,1680.5,15.54684047,0.06432175088,10558.89291,10558.89291,102.7564738,10558.89291,,,10558.89291,10558.89291,,21130.35219,,413.9173761,413.9165708,-0.0008053149488,1.000001946,0.2463056059,0.06432175088,0,1
3361,3362,6,0.001784651993,0.0002974419988,560.3333333,14.44882316,0.06920978885,10562.0345,3520.678167,59.33530287,10562.0345,,,10562.0345,3520.678167,,21186.90086,,138.0106004,414.0245553,276.0139549,0.3333391671,0.7388897477,0.06920978885,0,1
3362,3363,8,0.002378828427,0.0002973535534,420.375,14.16173588,0.07061281246,10565.17609,2641.294024,51.39352122,10565.17609,,,10565.17609,2641.294024,,21237.16634,,103.5363537,414.1325364,310.5961827,0.2500077742,0.9851502501,0.07061281246,0,1
3363,3364,9,0.002675386445,0.0002972651605,373.7777778,14.04454746,0.07120200936,10568.31769,2348.515041,48.46147998,10568.31769,,,10568.31769,2348.515041,,21270.15306,,92.05706863,414.2405141,322.1834454,0.2222309637,1.108253456,0.07120200936,0,1
3364,3365,4,0.001188707281,0.0002971768202,841.25,14.85607212,0.06731254343,10571.45928,5285.72964,72.70302359,10571.45928,,,10571.45928,5285.72964,,21174.33449,,207.1758531,414.3484884,207.1726352,0.5000038831,0.4925390649,0.06731254343,0,1
3365,3366,24,0.007130124777,0.0002970885324,140.25,13.06490692,0.07654092036,10574.60087,881.2167393,29.685295,10574.60087,,,10574.60087,881.2167393,,22060.26361,,34.54768893,414.4564593,379.9087703,0.08335661842,2.955126269,0.07654092036,0,1
3366,3367,8,0.002376002376,0.000297000297,420.875,14.1641133,0.07060096026,10577.74246,2644.435616,51.42407623,10577.74246,,,10577.74246,2644.435616,,21262.29908,,103.6443229,414.5644268,310.9201039,0.250007758,0.985006063,0.07060096026,0,1
3367,3368,8,0.002375296912,0.000296912114,421,14.16470721,0.07059800003,10580.88406,2645.221014,51.43171215,10580.88406,,,10580.88406,2645.221014,,21268.58226,,103.6713131,414.6723909,311.0010778,0.250007754,0.9849700496,0.07059800003,0,1
3368,3369,4,0.001187295934,0.0002968239834,842.25,14.85844813,0.06730177954,10584.02565,5292.012825,72.74622207,10584.02565,,,10584.02565,5292.012825,,21199.46723,,207.3917831,414.7803516,207.3885685,0.500003875,0.4924670247,0.06730177954,0,1
3369,3370,8,0.00237388724,0.000296735905,421.25,14.16589451,0.07059208295,10587.16724,2646.791811,51.44698058,10587.16724,,,10587.16724,2646.791811,,21281.14864,,103.7252909,414.8883089,311.163018,0.2500077459,0.9848980627,0.07059208295,0,1
3370,3371,2,0.0005932957579,0.000296647879,1685.5,15.55278225,0.06429717744,10590.30884,10590.30884,102.9092262,10590.30884,,,10590.30884,10590.30884,,21193.18404,,414.9970661,414.9962628,-0.0008032197695,1.000001935,0.2462155223,0.06429717744,0,1
3371,3372,12,0.003558718861,0.0002965599051,281,13.76161599,0.07266588465,10593.45043,1765.575071,42.01874667,10593.45043,,,10593.45043,1765.575071,,21419.37871,,69.18885356,415.1042134,345.9153598,0.1666782734,1.477239194,0.07266588465,0,1
3372,3373,2,0.0005929439668,0.0002964719834,1686.5,15.55396849,0.06429227375,10596.59202,10596.59202,102.9397495,10596.59202,,,10596.59202,10596.59202,,21205.75041,,415.2129633,415.2121605,-0.0008028021238,1.000001933,0.2461975455,0.06429227375,0,1
3373,3374,8,0.00237107291,0.0002963841138,421.75,14.16826698,0.07058026229,10599.73361,2649.933403,51.47750386,10599.73361,,,10599.73361,2649.933403,,21306.28138,,103.8332364,415.3201043,311.4868679,0.2500077298,0.9847542485,0.07058026229,0,1
3374,3375,16,0.004740740741,0.0002962962963,210.9375,13.47571248,0.07420757909,10602.87521,1325.359401,36.40548586,10602.87521,,,10602.87521,1325.359401,,21614.15746,,51.93492451,415.4280447,363.4931202,0.1250154513,1.969436656,0.07420757909,0,1
3375,3376,10,0.002962085308,0.0002962085308,337.6,13.94630862,0.07170356166,10606.0168,2121.20336,46.05652353,10606.0168,,,10606.0168,2121.20336,,21375.39642,,83.11120719,415.5359817,332.4247745,0.2000096522,1.230853026,0.07170356166,0,1
3376,3377,4,0.001184483269,0.0002961208173,844.25,14.86319168,0.06728030033,10609.15839,5304.579196,72.83254215,10609.15839,,,10609.15839,5304.579196,,21249.73271,,207.8235616,415.6439153,207.8203537,0.5000038589,0.4923232636,0.06728030033,0,1
3377,3378,8,0.002368265246,0.0002960331557,422.25,14.17063665,0.07056845959,10612.29998,2653.074996,51.50800905,10612.29998,,,10612.29998,2653.074996,,21331.41412,,103.9411684,415.7518456,311.8106772,0.2500077138,0.9846106467,0.07056845959,0,1
3378,3379,4,0.001183782184,0.000295945546,844.75,14.86437581,0.06727494061,10615.44158,5307.720788,72.85410619,10615.44158,,,10615.44158,5307.720788,,21262.29908,,207.9314893,415.8597724,207.9282831,0.5000038549,0.4922873897,0.06727494061,0,1
3379,3380,18,0.005325443787,0.0002958579882,187.7777778,13.36089022,0.07484531222,10618.58317,1179.842574,34.34883658,10618.58317,,,10618.58317,1179.842574,,21752.38753,,46.22584475,415.9676959,369.7418511,0.1111284487,2.215212582,0.07484531222,0,1
3380,3381,12,0.003549245785,0.0002957704821,281.75,13.76694696,0.07263774628,10621.72476,1770.28746,42.07478414,10621.72476,,,10621.72476,1770.28746,,21475.92738,,69.35074275,416.075616,346.7248732,0.1666782193,1.476754626,0.07263774628,0,1
3381,3382,8,0.002365464222,0.0002956830278,422.75,14.17300352,0.07055667479,10624.86635,2656.216589,51.53849618,10624.86635,,,10624.86635,2656.216589,,21356.54686,,104.0490869,416.1835327,312.1344458,0.2500076978,0.9844672566,0.07055667479,0,1
3382,3383,4,0.001182382501,0.0002955956252,845.75,14.86674198,0.06726423325,10628.00795,5314.003974,72.89721513,10628.00795,,,10628.00795,5314.003974,,21287.43182,,208.1473245,416.2914461,208.1441216,0.5000038469,0.492215721,0.06726423325,0,1
3383,3384,24,0.007092198582,0.0002955082742,141,13.07557361,0.07647848039,10631.14954,885.9291283,29.76456162,10631.14954,,,10631.14954,885.9291283,,22173.36095,,34.70955197,416.399356,381.6898041,0.08335640165,2.953186922,0.07647848039,0,1
3384,3385,4,0.0011816839,0.0002954209749,846.25,14.86792401,0.0672588856,10634.29113,5317.145566,72.91876004,10634.29113,,,10634.29113,5317.145566,,21299.99819,,208.2552319,416.5072626,208.2520307,0.5000038429,0.4921799263,0.0672588856,0,1
3385,3386,4,0.001181334908,0.0002953337271,846.5,14.86851476,0.06725621327,10637.43273,5318.716363,72.92953011,10637.43273,,,10637.43273,5318.716363,,21306.28138,,208.3091831,416.6151659,208.3059827,0.5000038409,0.4921620388,0.06725621327,0,1
3386,3387,4,0.001180986123,0.0002952465309,846.75,14.86910534,0.06725354195,10640.57432,5320.287159,72.94029859,10640.57432,,,10640.57432,5320.287159,,21312.56456,,208.3631326,416.7230657,208.3599331,0.500003839,0.4921441579,0.06725354195,0,1
3387,3388,18,0.005312868949,0.0002951593861,188.2222222,13.36561835,0.07481883543,10643.71591,1182.635101,34.38946207,10643.71591,,,10643.71591,1182.635101,,21802.65302,,46.3217483,416.8309622,370.5092139,0.111128377,2.214568276,0.07481883543,0,1
3388,3389,2,0.0005901445854,0.0002950722927,1694.5,15.56343316,0.06425317535,10646.8575,10646.8575,103.1836106,10646.8575,,,10646.8575,10646.8575,,21306.28138,,416.9396548,416.9388553,-0.0007994774331,1.000001917,0.2460542079,0.06425317535,0,1
3389,3390,16,0.004719764012,0.0002949852507,211.875,13.48458168,0.07415877065,10649.9991,1331.249887,36.48629725,10649.9991,,,10649.9991,1331.249887,,21708.40524,,52.13723715,417.0467451,364.9095079,0.1250153316,1.968362219,0.07415877065,0,1
3390,3391,2,0.0005897965202,0.0002948982601,1695.5,15.5646131,0.06424830436,10653.14069,10653.14069,103.2140528,10653.14069,,,10653.14069,10653.14069,,21318.84775,,417.1554305,417.1546315,-0.000799063901,1.000001916,0.24603635,0.06424830436,0,1
3391,3392,14,0.004127358491,0.0002948113208,242.2857143,13.61929266,0.0734252523,10656.28228,1522.32604,39.01699681,10656.28228,,,10656.28228,1522.32604,,21626.72383,,59.61452254,417.2625145,357.647992,0.1428705442,1.722191982,0.0734252523,0,1
3392,3393,12,0.003536693192,0.0002947244327,282.75,13.77403288,0.07260037846,10659.42387,1776.570646,42.14938488,10659.42387,,,10659.42387,1776.570646,,21551.3256,,69.5665242,417.3703942,347.80387,0.1666781477,1.476111031,0.07260037846,0,1
3393,3394,4,0.001178550383,0.0002946375958,848.5,14.87323453,0.06723487066,10662.56547,5331.282733,73.01563348,10662.56547,,,10662.56547,5331.282733,,21356.54686,,208.7407321,417.4782705,208.7375383,0.5000038251,0.4920191755,0.06723487066,0,1
3394,3395,8,0.00235640648,0.00029455081,424.375,14.18067654,0.07051849729,10665.70706,2666.426765,51.63745506,10665.70706,,,10665.70706,2666.426765,,21438.22827,,104.3997288,417.5861434,313.1864146,0.2500076462,0.9840026943,0.07051849729,0,1
3395,3396,12,0.003533568905,0.0002944640754,283,13.77580045,0.07259106315,10668.84865,1778.141442,42.16801444,10668.84865,,,10668.84865,1778.141442,,21570.17516,,69.62045695,417.694013,348.073556,0.1666781299,1.475950576,0.07259106315,0,1
3396,3397,4,0.001177509567,0.0002943773918,849.25,14.87500158,0.06722688364,10671.99024,5335.995122,73.04789608,10671.99024,,,10671.99024,5335.995122,,21375.39642,,208.9025352,417.8018792,208.8993439,0.5000038192,0.4919657099,0.06722688364,0,1
3397,3398,4,0.001177163037,0.0002942907593,849.5,14.87559024,0.06722422328,10675.13184,5337.565918,73.05864712,10675.13184,,,10675.13184,5337.565918,,21381.6796,,208.9564663,417.909742,208.9532758,0.5000038172,0.4919479012,0.06722422328,0,1
3398,3399,8,0.002353633422,0.0002942041777,424.875,14.18303156,0.07050678805,10678.27343,2669.568357,51.66786581,10678.27343,,,10678.27343,2669.568357,,21463.36101,,104.50759,418.0176015,313.5100115,0.2500076304,0.9838601978,0.07050678805,0,1
3399,3400,24,0.007058823529,0.0002941176471,141.6666667,13.08500759,0.07642334122,10681.41502,890.1179185,29.83484403,10681.41502,,,10681.41502,890.1179185,,22273.89191,,34.85335412,418.1254577,383.2721036,0.08335621159,2.951473819,0.07642334122,0,1
3400,3401,4,0.001176124669,0.0002940311673,850.25,14.87735521,0.06721624818,10684.55661,5342.278307,73.09089073,10684.55661,,,10684.55661,5342.278307,,21400.52916,,209.1182492,418.2333105,209.1150612,0.5000038113,0.4918945139,0.06721624818,0,1
3401,3402,24,0.007054673721,0.0002939447384,141.75,13.08618372,0.07641647265,10687.69821,890.6415173,29.8436177,10687.69821,,,10687.69821,890.6415173,,22286.45828,,34.87132438,418.3411599,383.4698355,0.083356188,2.951260387,0.07641647265,0,1
3402,3403,4,0.001175433441,0.0002938583603,850.75,14.87853099,0.0672109364,10690.8398,5345.4199,73.11237857,10690.8398,,,10690.8398,5345.4199,,21413.09553,,209.2260962,418.449006,209.2229098,0.5000038074,0.491858955,0.0672109364,0,1
3403,3404,12,0.003525264395,0.0002937720329,283.6666667,13.78050633,0.07256627413,10693.98139,1782.330232,42.21765309,10693.98139,,,10693.98139,1782.330232,,21620.44064,,69.76425305,418.5568487,348.7925957,0.1666780827,1.475523556,0.07256627413,0,1
3404,3405,8,0.00234948605,0.0002936857562,425.625,14.1865589,0.07048925729,10697.12299,2674.280746,51.71344841,10697.12299,,,10697.12299,2674.280746,,21501.06012,,104.6693567,418.6646881,313.9953314,0.2500076068,0.9836468443,0.07048925729,0,1
3405,3406,8,0.002348796242,0.0002935995302,425.75,14.18714618,0.07048633934,10700.26458,2675.066145,51.7210416,10700.26458,,,10700.26458,2675.066145,,21507.34331,,104.6963149,418.7725242,314.0762092,0.2500076029,0.983611331,0.07048633934,0,1
3406,3407,2,0.0005870267097,0.0002935133549,1703.5,15.57402765,0.06420946605,10703.40617,10703.40617,103.4572674,10703.40617,,,10703.40617,10703.40617,,21419.37871,,418.8811526,418.8803569,-0.0007957718726,1.0000019,0.2458939576,0.06420946605,0,1
3407,3408,20,0.005868544601,0.00029342723,170.4,13.2720295,0.07534642685,10706.54776,1070.654776,32.72086149,10706.54776,,,10706.54776,1070.654776,,22047.69724,,41.90677399,418.9881862,377.0814122,0.1000189871,2.458850858,0.07534642685,0,1
3408,3409,4,0.001173364623,0.0002933411558,852.25,14.88205418,0.06719502481,10709.68936,5354.844678,73.17680423,10709.68936,,,10709.68936,5354.844678,,21450.79464,,209.5495968,419.0960122,209.5464154,0.5000037956,0.4917524344,0.06719502481,0,1
3409,3410,16,0.004692082111,0.000293255132,213.125,13.49634642,0.07409412659,10712.83095,1339.103869,36.59376817,10712.83095,,,10712.83095,1339.103869,,21834.06894,,52.40684047,419.2038349,366.7969944,0.1250151743,1.966938815,0.07409412659,0,1
3410,3411,6,0.001759014952,0.0002931691586,568.5,14.4777621,0.06907144857,10715.97254,3571.990847,59.76613462,10715.97254,,,10715.97254,3571.990847,,21494.77694,,139.7729362,419.3116542,279.5387179,0.3333390209,0.7375754691,0.06907144857,0,1
3411,3412,6,0.001758499414,0.0002930832356,568.6666667,14.47834835,0.06906865175,10719.11413,3573.038045,59.77489477,10719.11413,,,10719.11413,3573.038045,,21501.06012,,139.8088743,419.4194702,279.6105959,0.333339018,0.7375488924,0.06906865175,0,1
3412,3413,2,0.000585994726,0.000292997363,1706.5,15.57754672,0.06419496074,10722.25573,10722.25573,103.5483256,10722.25573,,,10722.25573,10722.25573,,21457.07782,,419.5280773,419.5272828,-0.0007945447639,1.000001894,0.2458407751,0.06419496074,0,1
3413,3414,8,0.002343292326,0.0002929115407,426.75,14.19183827,0.07046303525,10725.39732,2681.34933,51.78174707,10725.39732,,,10725.39732,2681.34933,,21557.60879,,104.9119504,419.6350921,314.7231417,0.2500075717,0.9833276909,0.07046303525,0,1
3414,3415,4,0.001171303075,0.0002928257687,853.75,14.88557118,0.0671791487,10728.53891,5364.269456,73.24117323,10728.53891,,,10728.53891,5364.269456,,21488.49375,,209.8730373,419.742898,209.8698607,0.5000037839,0.491646147,0.0671791487,0,1
